baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
evm.model.Herato0101.345	537.910021042656	0.586296427936483	0.376958773172181	1.55533302223658	0.119866776594587	0.744451045920377
evm.model.Herato0101.346	3044.99606206578	-1.08655618050729	0.492193078239018	-2.20758118824995	0.0272734816877642	0.569132851004712
evm.model.Herato0101.347	3613.57268337106	-0.400375518043117	0.567775371146708	-0.705165349519297	0.480707342157182	0.969450497906397
evm.model.Herato0101.348	4679.3961158309	-0.311186182255281	0.639876933317779	-0.486321925439275	0.626738936289994	0.982269402665703
evm.model.Herato0101.349	240.417057580066	1.28241580156209	0.824404527834736	1.55556617930072	0.119811286238482	0.744451045920377
evm.model.Herato0101.35	0.412584554881053	1.27647038640522	4.28205827110257	0.298097388122779	0.76562883497938	NA
evm.model.Herato0101.350	4209.91101865922	0.10827832616936	0.438761983039317	0.246781467754598	0.805077353576249	0.994563202764539
evm.model.Herato0101.351	1656.34995832754	-0.456973276025437	0.329198849460249	-1.38813752470486	0.165095171964823	0.805057472128801
evm.model.Herato0101.352	1489.38086890739	-0.588240133587575	0.606593998474498	-0.96974275226415	0.332174734623799	0.930061877052339
evm.model.Herato0101.353	1.8859285371294	1.21219996837308	2.09058831656835	0.579836765931456	0.562024701515811	NA
evm.model.Herato0101.354	0	NA	NA	NA	NA	NA
evm.model.Herato0101.355	0.133219086894665	-0.146612517101016	4.32796801761291	-0.0338756008603501	0.972976349711271	NA
evm.model.Herato0101.356	0	NA	NA	NA	NA	NA
evm.model.Herato0101.357	1889.08238388514	-0.860840308477144	1.04476054455991	-0.82395943545108	0.409962607179726	0.961796751803845
evm.model.Herato0101.358	0.25059203515841	-0.146612517101015	4.32796801761291	-0.0338756008603501	0.972976349711271	NA
evm.model.Herato0101.358.1	0.905324564797005	-0.293978436380155	2.31512031681927	-0.126981925839626	0.898954703828424	NA
evm.model.Herato0101.359	354.785564250156	0.147691892984162	0.398435499901623	0.370679552953059	0.710876221466163	0.992818690530576
evm.model.Herato0101.36	8.1685033344362	1.11879173845604	1.39438637970745	0.80235417868236	0.422348110675928	0.961796751803845
evm.model.Herato0101.360	0	NA	NA	NA	NA	NA
evm.model.Herato0101.360.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.360.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.360.3	0	NA	NA	NA	NA	NA
evm.model.Herato0101.360.4	0	NA	NA	NA	NA	NA
evm.model.Herato0101.361	0.103146138720263	-0.146612517101016	4.32796801761291	-0.0338756008603501	0.972976349711271	NA
evm.model.Herato0101.362	0	NA	NA	NA	NA	NA
evm.model.Herato0101.362.1	1.67065947396291	-0.963890400585098	2.18927838201571	-0.440277677111865	0.659736006472557	NA
evm.model.Herato0101.363	154.553560073992	0.497128281670157	0.81299905765463	0.611474609951321	0.540885422194126	0.979090407853165
evm.model.Herato0101.364	3100.8592107936	-0.0354951448743532	0.32758992753709	-0.108352369504201	0.913716182243688	0.996134623597239
evm.model.Herato0101.365	1318.84079085791	0.10928235671244	0.712057796019285	0.153473997930191	0.87802449401385	0.996134623597239
evm.model.Herato0101.366	0	NA	NA	NA	NA	NA
evm.model.Herato0101.366.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.366.2	20.3977553361749	-0.209202571248612	1.20537472452184	-0.173558120136955	0.862212747693229	0.994563202764539
evm.model.Herato0101.367	82.933971137891	0.898228049281037	0.822438214436094	1.09215261829353	0.274766024710037	0.889023779096646
evm.model.Herato0101.368	883.732682349397	3.47453396750131	0.814412401863177	4.2663077816011	1.98734566082621e-05	0.0117635575846598
evm.model.Herato0101.369	18.9433052542168	1.29052890149405	1.15784049856641	1.11459989790643	0.265021914123318	0.883053081464555
evm.model.Herato0101.37	0.714059886272022	2.03401365046349	3.31515349065642	0.613550369898783	0.539512488151998	NA
evm.model.Herato0101.370	321.719269656202	0.314714902212697	0.393937872375761	0.798894760523311	0.424351437299312	0.961796751803845
evm.model.Herato0101.371	1029.51604444485	-0.00572530667071005	0.392008848470332	-0.0146050444857327	0.988347274765075	0.999811668001229
evm.model.Herato0101.372	2685.14820406154	0.0274770014186619	0.320716032445274	0.0856739253387668	0.931725630463327	0.996806414121336
evm.model.Herato0101.373	328.577201790624	0.0909496295283144	0.533197365681611	0.170574041400316	0.864558710714156	0.994563202764539
evm.model.Herato0101.374	69.7979851075082	4.35517258906968	3.9955909133075	1.0899946174581	NA	NA
evm.model.Herato0101.375	1.85244442322446	1.12078991267292	2.66158889251267	0.42109805756472	0.673683479919136	NA
evm.model.Herato0101.376	1.00236814063364	2.40579860396114	4.03755830357578	0.5958548268716	0.551272213134339	NA
evm.model.Herato0101.377	88.8918711674942	1.16162111910024	1.6518028750403	0.7032443983801	NA	NA
evm.model.Herato0101.378	0	NA	NA	NA	NA	NA
evm.model.Herato0101.379	0	NA	NA	NA	NA	NA
evm.model.Herato0101.379.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.38	1414.5240220426	0.339687601524008	0.276490030847859	1.2285708836675	0.219232737690684	0.862854254241201
evm.model.Herato0101.380	0.475514325029885	-1.48110746921844	3.40752016115431	-0.434658461042447	0.663810353896521	NA
evm.model.Herato0101.381	197.373987494296	-0.430500704357451	0.372002125805098	-1.15725334479137	0.247168868903203	0.880323761096712
evm.model.Herato0101.382	731.665460827613	-0.256781021956768	0.484656871005149	-0.52982024462837	0.59623656749624	0.981914547712827
